"Species"	"Nutrient"	"n"	"conc_mg_g_dw_min"	"conc_mg_g_dw_low_quant"	"conc_mg_g_dw_mean"	"conc_mg_g_dw_high_quant"	"conc_mg_g_dw_max"
"212"	"Idiacanthus atlanticus"	"Cu"	1	5.77694783265128	5.77694783265128	5.77694783265128	5.77694783265128	5.77694783265128
"213"	"Idiacanthus atlanticus"	"Fe"	1	39.2447057888673	39.2447057888673	39.2447057888673	39.2447057888673	39.2447057888673
"214"	"Idiacanthus atlanticus"	"K"	1	7072.69061146649	7072.69061146649	7072.69061146649	7072.69061146649	7072.69061146649
"215"	"Idiacanthus atlanticus"	"Mg"	1	2726.02606380865	2726.02606380865	2726.02606380865	2726.02606380865	2726.02606380865
"216"	"Idiacanthus atlanticus"	"Mn"	1	2.07596646668521	2.07596646668521	2.07596646668521	2.07596646668521	2.07596646668521
"217"	"Idiacanthus atlanticus"	"Na"	1	20068.8426238627	20068.8426238627	20068.8426238627	20068.8426238627	20068.8426238627
"218"	"Idiacanthus atlanticus"	"Ni"	1	0.370694107831062	0.370694107831062	0.370694107831062	0.370694107831062	0.370694107831062
"219"	"Idiacanthus atlanticus"	"P"	1	8641.95240176408	8641.95240176408	8641.95240176408	8641.95240176408	8641.95240176408
"220"	"Idiacanthus atlanticus"	"Se"	1	2.22893241686201	2.22893241686201	2.22893241686201	2.22893241686201	2.22893241686201
"221"	"Idiacanthus atlanticus"	"Zn"	1	42.9178751638921	42.9178751638921	42.9178751638921	42.9178751638921	42.9178751638921
"222"	"Krefftichthys anderssoni"	"As"	4	4.30159968786578	4.32915317181358	4.663060896681	4.86682628410195	4.87141347320625
"223"	"Krefftichthys anderssoni"	"Ca"	4	10507.4180210423	10532.1742426206	11622.9850855339	13804.0934451828	14021.2551108908
"224"	"Krefftichthys anderssoni"	"Co"	4	0.0614514241123683	0.0616865802995958	0.0689380035916897	0.0789813913072903	0.079709247098666
"225"	"Krefftichthys anderssoni"	"Cu"	4	4.36792820912993	4.45046002707731	5.734277807094	6.99606743467727	7.07471193160699
"226"	"Krefftichthys anderssoni"	"Fe"	4	57.102796086298	57.3231589510312	63.6787236026883	70.64596432033	70.9742700202371
"227"	"Krefftichthys anderssoni"	"K"	4	6171.65227002907	6208.64819750852	6833.16933148877	7331.21758364553	7345.89476727378
"228"	"Krefftichthys anderssoni"	"Mg"	4	1654.66082613501	1665.94738395639	1847.18010361395	2034.91916157099	2047.35389673934
"229"	"Krefftichthys anderssoni"	"Mn"	4	2.20862160723789	2.21723366792798	2.68510851755482	3.46360354721719	3.52703093379589
"230"	"Krefftichthys anderssoni"	"Na"	4	8195.87137184264	8236.35850625465	9648.58573772082	11111.8334731739	11161.3242259365
"231"	"Krefftichthys anderssoni"	"Ni"	4	0.763168162309793	0.765820165355567	0.867849663576105	1.03015824616537	1.04344773468798
"232"	"Krefftichthys anderssoni"	"P"	4	10345.1181070127	10406.1468512493	11786.5573375732	13857.6913497474	14040.6124808987
"233"	"Krefftichthys anderssoni"	"Se"	4	2.82286383144752	2.82868496745245	3.09615846594668	3.38348151910449	3.3928055176971
"234"	"Krefftichthys anderssoni"	"Zn"	4	33.1600278380481	33.7577409277208	45.5732701964481	57.4282074601798	58.0328749019122
"235"	"Lepidonotothen squamifrons"	"As"	10	7.97838270616493	8.1113866462239	10.6481116571348	14.8119200430858	15.6511960744224
"236"	"Lepidonotothen squamifrons"	"Ca"	10	18142.789296884	18191.0263433364	24467.4111525593	36060.8238478111	38230.7452435462
"237"	"Lepidonotothen squamifrons"	"Co"	10	0.0638737934950118	0.0650715671835451	0.0870146168712039	0.119627692396924	0.124733559643167
"238"	"Lepidonotothen squamifrons"	"Cu"	10	2.2081373952157	2.29494041312048	3.28546357508371	5.07332921865179	5.37279431638287
"239"	"Lepidonotothen squamifrons"	"Fe"	10	26.3238601512983	26.3301233855704	32.5786215816834	52.1560623559411	56.4969805050055
"240"	"Lepidonotothen squamifrons"	"K"	10	11913.9014175258	11935.3342959067	12715.528263055	13348.7050868993	13374.4362884257
"241"	"Lepidonotothen squamifrons"	"Mg"	10	1452.53872982399	1454.65546286364	1617.6149673387	1918.1178217886	1986.78850556564
"242"	"Lepidonotothen squamifrons"	"Mn"	10	1.7650873424391	1.79530928208934	2.18445318787289	2.704590273102	2.71912233101333
"243"	"Lepidonotothen squamifrons"	"Na"	10	7256.39346256793	7257.61251885101	7898.34971575886	8611.95399736426	8639.56909533187
"244"	"Lepidonotothen squamifrons"	"Ni"	10	0.740936004542136	0.767807660229887	1.17830685340645	1.79122656300617	1.8830425515118
"245"	"Lepidonotothen squamifrons"	"P"	10	15411.0139387621	15525.1612375232	18473.7008409727	23920.01888076	24688.9279229494
"246"	"Lepidonotothen squamifrons"	"Se"	10	1.95152595955093	1.960187911052	2.30584371170174	2.68797896827958	2.70782347832952
"247"	"Lepidonotothen squamifrons"	"Zn"	10	38.0617460641996	38.9225429515561	48.5537234133695	60.7336916032598	61.2477303228862
"248"	"Lindbergichthys mizops"	"As"	7	5.10832152257542	5.16143449591887	6.59759017272056	9.81317133850864	10.377358490566
"249"	"Lindbergichthys mizops"	"Ca"	7	28114.1577842057	28351.3054935319	35206.9180781157	43192.0635785247	43384.0224565663
"250"	"Lindbergichthys mizops"	"Co"	7	0.100830127556185	0.102080375629636	0.126701741804116	0.170083062088322	0.174425298384311
"251"	"Lindbergichthys mizops"	"Cu"	7	5.34521158129176	5.41209489937398	7.29331805581066	8.26583700875477	8.27896214247781
"252"	"Lindbergichthys mizops"	"Fe"	7	15.7238307349666	17.4251255143256	44.8610612747433	82.5699411335158	87.8729642984507
"253"	"Lindbergichthys mizops"	"K"	7	12760.0836627394	12774.8841791801	13460.2060986839	15150.2460056035	15393.7876354878
"254"	"Lindbergichthys mizops"	"Mg"	7	1784.92695632479	1792.02927752479	2262.96395237366	2802.04812408265	2827.91572322217
"255"	"Lindbergichthys mizops"	"Mn"	7	3.03907673618141	3.10655397441688	4.24973982860016	5.38005642852559	5.40740459752674
"256"	"Lindbergichthys mizops"	"Na"	7	8135.86353512857	8149.45440990251	10089.7133975791	12094.0964045793	12112.1411436973
"257"	"Lindbergichthys mizops"	"Ni"	7	1.15914152662482	1.17345685155507	1.51102767724338	1.75426004508637	1.75636462121798
"258"	"Lindbergichthys mizops"	"P"	7	19990.854697468	20098.2857060152	24524.1888463574	29648.413250647	29896.3602913284
"259"	"Lindbergichthys mizops"	"Se"	7	1.87548086657218	1.89907361333695	3.33341364296313	5.58967874206626	5.85970749825892
"260"	"Lindbergichthys mizops"	"Zn"	7	39.9635553755821	43.2394681658991	75.3042677067734	115.365293861194	117.931207923857
"261"	"Luciosudis normani"	"As"	1	3.20263219375438	3.20263219375438	3.20263219375438	3.20263219375438	3.20263219375438
"262"	"Luciosudis normani"	"Ca"	1	12116.8366949615	12116.8366949615	12116.8366949615	12116.8366949615	12116.8366949615
"263"	"Luciosudis normani"	"Co"	1	0.0593801105832879	0.0593801105832879	0.0593801105832879	0.0593801105832879	0.0593801105832879
"264"	"Luciosudis normani"	"Cu"	1	6.48703372011526	6.48703372011526	6.48703372011526	6.48703372011526	6.48703372011526
"265"	"Luciosudis normani"	"Fe"	1	38.1823845494899	38.1823845494899	38.1823845494899	38.1823845494899	38.1823845494899
"266"	"Luciosudis normani"	"K"	1	12402.3927264232	12402.3927264232	12402.3927264232	12402.3927264232	12402.3927264232
"267"	"Luciosudis normani"	"Mg"	1	1686.0992134569	1686.0992134569	1686.0992134569	1686.0992134569	1686.0992134569
"268"	"Luciosudis normani"	"Mn"	1	2.58936219920567	2.58936219920567	2.58936219920567	2.58936219920567	2.58936219920567
"269"	"Luciosudis normani"	"Na"	1	8142.80429873063	8142.80429873063	8142.80429873063	8142.80429873063	8142.80429873063
"270"	"Luciosudis normani"	"Ni"	1	0.604703683513745	0.604703683513745	0.604703683513745	0.604703683513745	0.604703683513745
"271"	"Luciosudis normani"	"P"	1	13494.6246398256	13494.6246398256	13494.6246398256	13494.6246398256	13494.6246398256
"272"	"Luciosudis normani"	"Se"	1	2.93006775173273	2.93006775173273	2.93006775173273	2.93006775173273	2.93006775173273
"273"	"Luciosudis normani"	"Zn"	1	72.870103574488	72.870103574488	72.870103574488	72.870103574488	72.870103574488
"274"	"Macrourus carinatus"	"As"	10	3.32171805166275	3.39650734077701	7.9612788960415	15.5569333933056	15.9782781036943
"275"	"Macrourus carinatus"	"Ca"	10	13912.9887614142	14357.5359186972	21559.3139638185	28026.7836570939	28831.3088665151
"276"	"Macrourus carinatus"	"Co"	10	0.0582359520228316	0.0612364621680741	0.107174276656447	0.298675086202008	0.356864122375712
"277"	"Macrourus carinatus"	"Cu"	10	3.99604743083004	4.09761295672945	5.27729236591918	7.84449353078875	8.39345172031077
"278"	"Macrourus carinatus"	"Fe"	10	39.6891641802319	39.7821412659548	63.6954412074128	94.2028033745372	94.5336376649
"279"	"Macrourus carinatus"	"K"	10	8231.04073987357	8600.09176210365	11098.8775418166	12798.440204841	12919.6990212387
"280"	"Macrourus carinatus"	"Mg"	10	1064.71162100991	1213.48790552313	1853.31496804975	2262.71289176516	2298.61562195518
"281"	"Macrourus carinatus"	"Mn"	10	1.59993756341216	1.69942748807622	2.51144420173369	3.61246178599146	3.71873985060084
"282"	"Macrourus carinatus"	"Na"	10	6669.77874034184	7395.50328047036	10848.4272096702	13931.1285890831	13964.6910905644
"283"	"Macrourus carinatus"	"Ni"	10	0.612827336187281	0.637439203620297	0.920676512586212	1.83267618287407	2.0916256926559
"284"	"Macrourus carinatus"	"P"	10	12170.549441973	12904.0462618193	17808.391276275	19762.5618471249	19793.7035573123
"285"	"Macrourus carinatus"	"Se"	10	1.53242800280965	1.66998152416066	2.77260815800292	3.94449502428831	4.01537973680038
"286"	"Macrourus carinatus"	"Zn"	10	57.492390540857	58.5490071315425	68.3518520551819	77.1093403278024	77.3347074678928
"287"	"Mancopsetta mancopsetta"	"As"	2	2.43655612642068	2.44762779782305	2.65798955446822	2.86835131111339	2.87942298251577
"288"	"Mancopsetta mancopsetta"	"Ca"	2	35667.1454149152	35681.5775759624	35955.7886358591	36229.9996957558	36244.431856803
"289"	"Mancopsetta mancopsetta"	"Co"	2	0.108788728008719	0.108830423652389	0.109622640882121	0.110414858111853	0.110456553755523
"290"	"Mancopsetta mancopsetta"	"Cu"	2	5.64378016503192	5.64500468209112	5.66827050621597	5.69153633034082	5.69276084740002
"291"	"Mancopsetta mancopsetta"	"Fe"	2	36.8698311997281	37.1640281256356	42.7537697178774	48.3435113101193	48.6377082360268
"292"	"Mancopsetta mancopsetta"	"K"	2	10183.5474077534	10205.5113923983	10622.8271006517	11040.1428089052	11062.1067935501
"293"	"Mancopsetta mancopsetta"	"Mg"	2	2079.06989917299	2084.79593855339	2193.59068678095	2302.38543500852	2308.11147438892
"294"	"Mancopsetta mancopsetta"	"Mn"	2	2.88886371360598	2.9351615042315	3.8148195261164	4.69447754800129	4.74077533862681
"295"	"Mancopsetta mancopsetta"	"Na"	2	13611.7725916695	13641.6445737795	14209.2122338699	14776.7798939604	14806.6518760704
"296"	"Mancopsetta mancopsetta"	"Ni"	2	1.26751517982251	1.26763784373543	1.26996845808089	1.27229907242634	1.27242173633926
"297"	"Mancopsetta mancopsetta"	"P"	2	24451.6075042815	24458.5275428744	24590.0082761391	24721.4890094038	24728.4090479967
"298"	"Mancopsetta mancopsetta"	"Se"	2	2.32808428684717	2.34198633661201	2.60612528214381	2.87026422767562	2.88416627744045
"299"	"Mancopsetta mancopsetta"	"Zn"	2	42.8477021260526	42.921369840689	44.3210564187791	45.7207429968692	45.7944107115055
"300"	"Melanostigma gelatinosum"	"As"	10	3.3604687745792	3.39702986473958	4.16842927306702	5.39661872549656	5.4286183940166
"301"	"Melanostigma gelatinosum"	"Ca"	10	7137.01808954735	8101.99663425907	17731.1602405692	26377.2276337962	26519.1678464685
"302"	"Melanostigma gelatinosum"	"Co"	10	0.0374478186134075	0.0394241716962875	0.0645512259576134	0.0862049011236556	0.0881066274173106
"303"	"Melanostigma gelatinosum"	"Cu"	10	7.75335033807037	7.93561031568552	11.2569934187434	14.1771916663347	14.336364394761
"304"	"Melanostigma gelatinosum"	"Fe"	10	19.1686529136188	19.3593898192518	22.0681471736371	25.5890118650107	25.9180533624843
"305"	"Melanostigma gelatinosum"	"K"	10	5993.80614203455	6212.17003215257	7880.75274097681	9865.480247569	10213.6326097216
"306"	"Melanostigma gelatinosum"	"Mg"	10	1688.0927919783	1739.41350858459	2384.27151761011	3218.6001538575	3314.79654510557
"307"	"Melanostigma gelatinosum"	"Mn"	10	0.549234672996644	0.579885522842227	1.00538804872106	1.34304302564998	1.36189204972053
"308"	"Melanostigma gelatinosum"	"Na"	10	18726.7520952265	18735.5361473619	22335.1869096598	28853.5320696549	30190.3374233129
"309"	"Melanostigma gelatinosum"	"Ni"	10	0.432798559384464	0.461677410686599	0.749428478249277	0.970602232312773	0.977725869692166
"310"	"Melanostigma gelatinosum"	"P"	10	8719.66317426537	9257.38456908007	14504.9330037831	19739.0955706217	20120.3653452887
"311"	"Melanostigma gelatinosum"	"Se"	10	2.08308028665128	2.08491954154638	2.24949132476498	2.49375794194987	2.49712092130518
"312"	"Melanostigma gelatinosum"	"Zn"	10	69.2150282393386	69.8710134881746	90.6878586213232	140.970528186218	150.262592961742
"313"	"Muraenolepsis sp"	"As"	10	2.74565883554648	2.84641243699328	4.85778849571312	8.98628065373221	9.38545909109238
"314"	"Muraenolepsis sp"	"Ca"	10	12625.8454302165	12680.5395031474	20430.6166504049	38834.1643362659	40034.4240992321
"315"	"Muraenolepsis sp"	"Co"	10	0.0640419326870024	0.0687459111808982	0.113272330631977	0.222517071869787	0.246111439259697
"316"	"Muraenolepsis sp"	"Cu"	10	4.83631549386183	4.84419814913727	6.45975782291016	10.9700445409472	12.0730674623977
"317"	"Muraenolepsis sp"	"Fe"	10	40.6183494916056	41.0382083671451	60.4072815235928	105.675170699849	112.935735347578
"318"	"Muraenolepsis sp"	"K"	10	13023.9438007409	13200.1790196294	15143.3462562188	17085.5005481851	17332.4108721576
"319"	"Muraenolepsis sp"	"Mg"	10	1310.73933948136	1396.42737708947	2000.81789801541	2839.49262211069	2978.19266905924
"320"	"Muraenolepsis sp"	"Mn"	10	0.756285962008355	0.836557513833582	1.37536372350665	2.08666580370097	2.106713920063
"321"	"Muraenolepsis sp"	"Na"	10	6889.12075352723	6953.9839057405	9157.87523920543	11710.7105485904	11967.0910712838
"322"	"Muraenolepsis sp"	"Ni"	10	0.838281312685549	0.840227251192734	1.1920251683473	1.98962511504867	2.03583382555621
"323"	"Muraenolepsis sp"	"P"	10	13359.3632807775	13582.410727178	18240.7723351385	28908.0222427886	29507.8046859618
"324"	"Muraenolepsis sp"	"Se"	10	2.07416084339783	2.10389957702453	2.66109129279849	3.73280941921202	3.84894552199686
"325"	"Muraenolepsis sp"	"Zn"	10	39.8340821313155	40.867021414793	53.5928181468183	63.7927666055465	63.9279809669745
"326"	"Nansenia antarctica"	"As"	5	1.77997015420328	1.8225733671307	2.89812048378435	4.25081671847745	4.38100070252127
"327"	"Nansenia antarctica"	"Ca"	5	2744.50339910463	2928.53073462934	7475.25297368448	12386.340834028	12707.5575678112
"328"	"Nansenia antarctica"	"Co"	5	0.0349309187417063	0.0360924275307664	0.0532802606599372	0.0697695279307894	0.0708842088011145
"329"	"Nansenia antarctica"	"Cu"	5	2.36503017452292	2.40735203619871	3.23198552571154	4.21352948634381	4.28902473131168
"330"	"Nansenia antarctica"	"Fe"	5	17.9538411352145	18.3928649523776	27.0828057156086	37.3479743584306	38.3225436368106
"331"	"Nansenia antarctica"	"K"	5	6297.1216094403	6301.96776085394	7424.03609065109	10788.7986889829	11250.304425884
"332"	"Nansenia antarctica"	"Mg"	5	1170.54412849299	1175.34139861501	1356.40288019177	1613.52568681643	1628.89704160487
"333"	"Nansenia antarctica"	"Mn"	5	0.958174432100813	1.0421484308181	1.81622110085854	2.25923108393883	2.27124449518839
"334"	"Nansenia antarctica"	"Na"	5	6228.88824407229	6298.1632318424	7718.94465723597	9476.96148268528	9596.97643125102
"335"	"Nansenia antarctica"	"Ni"	5	0.34482085707595	0.357044592615708	0.616222166836103	0.807090621738244	0.810661312791936
"336"	"Nansenia antarctica"	"P"	5	5655.3245730393	5915.01465758682	8422.98476323356	10202.9382084399	10336.1734819307
"337"	"Nansenia antarctica"	"Se"	5	1.38456206165389	1.39111118204754	1.61655665081905	1.8675524875641	1.86883215470055
"338"	"Nansenia antarctica"	"Zn"	5	23.2873919425869	23.6395928909248	35.1102238663119	62.1028855184701	65.5491374599953
"339"	"Notolepsis coatsi"	"As"	10	0.612445844820796	0.614466580718966	0.803052030424645	0.95987222171224	0.96523571240453
"340"	"Notolepsis coatsi"	"Ca"	10	17537.7454565915	17821.6645451789	21455.3468337178	25434.6176973673	26151.8662601199
"341"	"Notolepsis coatsi"	"Co"	10	0.112530242502673	0.119985626638765	0.216418408538183	0.346087801927775	0.354556228601528
"342"	"Notolepsis coatsi"	"Cu"	10	6.58973819787614	6.99439237593763	12.9221369471766	19.6284750499587	20.2263865448408
"343"	"Notolepsis coatsi"	"Fe"	10	82.1635501711878	87.6383629650046	200.983182608322	427.216386486118	476.492107859257
"344"	"Notolepsis coatsi"	"K"	10	8508.52697912564	8679.52675393911	9880.6001976207	10925.1910792265	11141.0034135825
"345"	"Notolepsis coatsi"	"Mg"	10	3656.19760310583	3693.94419242165	4185.15777431749	4839.86299183089	4925.2118145446
"346"	"Notolepsis coatsi"	"Mn"	10	4.05966656917227	4.16912905293011	5.88077775526019	8.02969658723621	8.23331141072016
"347"	"Notolepsis coatsi"	"Na"	10	18952.4210785926	18983.8609473986	21795.556273025	23706.8893412225	23750.9361127196
"348"	"Notolepsis coatsi"	"Ni"	10	2.14848365498228	2.23510772477197	3.95106649344788	6.55618178270711	6.87657204455623
"349"	"Notolepsis coatsi"	"P"	10	16034.4652000225	16264.2813109475	18625.4304333097	21171.9633396858	21710.324886973
"350"	"Notolepsis coatsi"	"Se"	10	1.41225454340854	1.48090388080949	2.01185212932081	2.75619062148474	2.8494939985879
"351"	"Notolepsis coatsi"	"Zn"	10	77.5548405966657	77.8177516599403	107.730752470386	148.582127552589	153.563317409351
"352"	"Paradiplospinus gracilis"	"As"	10	1.49098196392786	1.52629254049291	1.8517135564549	2.15616264133998	2.1988256732132
"353"	"Paradiplospinus gracilis"	"Ca"	10	9791.55588878982	10132.5376615247	15165.4655280762	18438.7639773983	18464.9146673262
"354"	"Paradiplospinus gracilis"	"Co"	10	0.0470130501742725	0.0480509923026334	0.0704293383610731	0.106474741469087	0.114228456913828
"355"	"Paradiplospinus gracilis"	"Cu"	10	2.81333384895008	2.81956936558606	3.7622327882194	4.94013748733873	5.05210420841683
"356"	"Paradiplospinus gracilis"	"Fe"	10	18.1061710398445	18.4631612135759	65.5621113775373	272.327704660733	330.240480961924
"357"	"Paradiplospinus gracilis"	"K"	10	8008.44873663751	8164.4672336482	9685.59446911365	11113.6862484427	11196.7620683076
"358"	"Paradiplospinus gracilis"	"Mg"	10	1094.73104141691	1121.80696805701	1548.21299590878	2056.28091950362	2085.4722381225
"359"	"Paradiplospinus gracilis"	"Mn"	10	0.800640350166167	0.848721490037671	1.76580861337681	4.77358557986035	5.62324649298597
"360"	"Paradiplospinus gracilis"	"Na"	10	5114.28709540199	5195.36367969456	7333.35803214122	10398.1987809484	10652.1255485594
"361"	"Paradiplospinus gracilis"	"Ni"	10	0.55524033395477	0.568309634622209	0.826289472546679	1.00067176640837	1.00881763527054
"362"	"Paradiplospinus gracilis"	"P"	10	9625.05876631272	9940.21630165561	13390.9311402738	15753.8627825198	15769.9439360211
"363"	"Paradiplospinus gracilis"	"Se"	10	1.76405085843861	1.84874156541174	2.55786825999676	3.10596925756855	3.14253005151689
"364"	"Paradiplospinus gracilis"	"Zn"	10	24.5059928733398	24.6834898498226	34.8188762665685	44.4728404650124	44.5818991698725
"365"	"Poromitra crassiceps"	"As"	1	2.9963110743055	2.9963110743055	2.9963110743055	2.9963110743055	2.9963110743055
"366"	"Poromitra crassiceps"	"Ca"	1	12626.4793344877	12626.4793344877	12626.4793344877	12626.4793344877	12626.4793344877
"367"	"Poromitra crassiceps"	"Co"	1	0.0542046224497478	0.0542046224497478	0.0542046224497478	0.0542046224497478	0.0542046224497478
"368"	"Poromitra crassiceps"	"Cu"	1	3.62681623127306	3.62681623127306	3.62681623127306	3.62681623127306	3.62681623127306
"369"	"Poromitra crassiceps"	"Fe"	1	27.8796205676429	27.8796205676429	27.8796205676429	27.8796205676429	27.8796205676429
"370"	"Poromitra crassiceps"	"K"	1	5958.28879018294	5958.28879018294	5958.28879018294	5958.28879018294	5958.28879018294
"371"	"Poromitra crassiceps"	"Mg"	1	1353.77173831213	1353.77173831213	1353.77173831213	1353.77173831213	1353.77173831213
"372"	"Poromitra crassiceps"	"Mn"	1	1.97997440337273	1.97997440337273	1.97997440337273	1.97997440337273	1.97997440337273
"373"	"Poromitra crassiceps"	"Na"	1	9725.92034931868	9725.92034931868	9725.92034931868	9725.92034931868	9725.92034931868
"374"	"Poromitra crassiceps"	"Ni"	1	0.617895053828202	0.617895053828202	0.617895053828202	0.617895053828202	0.617895053828202
"375"	"Poromitra crassiceps"	"P"	1	9889.52043965971	9889.52043965971	9889.52043965971	9889.52043965971	9889.52043965971
"376"	"Poromitra crassiceps"	"Se"	1	3.1901678837612	3.1901678837612	3.1901678837612	3.1901678837612	3.1901678837612
"377"	"Poromitra crassiceps"	"Zn"	1	30.6011443198073	30.6011443198073	30.6011443198073	30.6011443198073	30.6011443198073
"378"	"Protomyctophum andriashevi"	"As"	3	1.942352894307	1.94569071517869	2.10710840658217	2.35182532860074	2.36986301369863
"379"	"Protomyctophum andriashevi"	"Ca"	3	25498.2955465587	25542.1184404636	30373.8244455931	38604.7408185179	39248.4243655631
"380"	"Protomyctophum andriashevi"	"Co"	3	0.100607287449393	0.101291208791209	0.11445797958319	0.127771175878024	0.128480937014462
"381"	"Protomyctophum andriashevi"	"Cu"	3	5.18421052631579	5.23136007827789	6.06320803843296	6.84066150053198	6.87821202342536
"382"	"Protomyctophum andriashevi"	"Fe"	3	48.9777327935223	49.6202355863315	84.2201425407551	137.85355030257	141.854906179037
"383"	"Protomyctophum andriashevi"	"K"	3	7779.1012145749	7799.8467409303	8885.52193558064	10558.980795044	10683.452850484
"384"	"Protomyctophum andriashevi"	"Mg"	3	2644.0020242915	2669.00720683426	3214.44950883232	3819.68406946309	3855.24082705868
"385"	"Protomyctophum andriashevi"	"Mn"	3	2.60931174089069	2.61475613427668	3.23593830768802	4.29719837531519	4.38030357356281
"386"	"Protomyctophum andriashevi"	"Na"	3	12936.6761133603	13109.7037673951	15310.9410385452	16588.833377511	16598.9178082192
"387"	"Protomyctophum andriashevi"	"Ni"	3	1.72793522267206	1.74143488000785	1.98494213668788	2.2174110955731	2.22896281800391
"388"	"Protomyctophum andriashevi"	"P"	3	18952.044534413	18980.9227382207	21763.6405666727	26445.2855578141	26809.2685550377
"389"	"Protomyctophum andriashevi"	"Se"	3	3.2409067367834	3.24940795864868	3.39014296963851	3.51320800684535	3.51859099804305
"390"	"Protomyctophum andriashevi"	"Zn"	3	39.3542510121458	39.5776343519494	51.6573710683503	70.3972430558625	71.7959443846859
"391"	"Protomyctophum bolini"	"As"	10	1.58987989761764	1.61753331021385	2.2987742848725	3.03668660040504	3.05789452479755
"392"	"Protomyctophum bolini"	"Ca"	10	16953.0422125182	17599.7496408931	26260.7823503462	32152.7178707669	32162.8000644434
"393"	"Protomyctophum bolini"	"Co"	10	0.0939904346017883	0.0969631113792502	0.118283652273196	0.133289972630905	0.134203398177789
"394"	"Protomyctophum bolini"	"Cu"	10	4.17342482844666	4.39584425175137	6.28987781585773	7.84174525261978	7.85747107230879
"395"	"Protomyctophum bolini"	"Fe"	10	37.5525057184446	39.5276119414611	98.9590964879604	196.478675911664	203.972962066182
"396"	"Protomyctophum bolini"	"K"	10	4247.13723173853	4357.3947503127	6284.47162564445	8645.08552840243	8954.8411348079
"397"	"Protomyctophum bolini"	"Mg"	10	1919.58619255563	1937.04203642895	2879.11773013965	3521.47083618035	3564.84059725585
"398"	"Protomyctophum bolini"	"Mn"	10	2.54824543733129	2.60651841106213	3.61211518247651	4.99301707774041	5.08071025020178
"399"	"Protomyctophum bolini"	"Na"	10	9027.94206518674	9132.08382790587	13352.9517503504	17217.161139305	17547.9701372074
"400"	"Protomyctophum bolini"	"Ni"	10	1.38511744087668	1.38806364612422	1.67970565911622	2.04257575972669	2.06229992612657
"401"	"Protomyctophum bolini"	"P"	10	13110.7381992098	13641.1132389108	17957.4694898865	21371.8822332758	21603.3470275495
"402"	"Protomyctophum bolini"	"Se"	10	1.99256443460462	2.02009574083411	2.79032365915117	3.89711367100377	3.92409653116313
"403"	"Protomyctophum bolini"	"Zn"	10	46.105786728133	46.2703502788695	57.5298437786238	79.2290635494125	83.8579499596449
"404"	"Protomyctophum choriodon"	"As"	8	1.64017643256398	1.66980314692539	2.16914693962206	2.97422184090149	3.05682895984825
"405"	"Protomyctophum choriodon"	"Ca"	8	17925.7833722309	18347.8051962162	22256.0049449903	25399.5829641245	25640.8047361028
"406"	"Protomyctophum choriodon"	"Co"	8	0.0878065577533765	0.0882647334197154	0.0984283356309075	0.110459879672216	0.112138016019717
"407"	"Protomyctophum choriodon"	"Cu"	8	5.0077949731929	5.04495071201151	6.34930643770847	8.42147086872129	8.73474384971496
"408"	"Protomyctophum choriodon"	"Fe"	8	35.6869571871294	36.1601007559219	70.1924258181552	131.167790093129	136.219917824301
"409"	"Protomyctophum choriodon"	"K"	8	6733.88397091369	6896.23066579604	8524.28549951624	10030.2823234256	10072.0141450245
"410"	"Protomyctophum choriodon"	"Mg"	8	2151.80969506829	2163.14824197672	2483.51733382752	2926.6904747286	2974.4443099762
"411"	"Protomyctophum choriodon"	"Mn"	8	2.4658732271189	2.49580309750066	3.03285673772422	3.66531718468894	3.72529837605165
"412"	"Protomyctophum choriodon"	"Na"	8	10678.4156559666	10724.0201719617	12193.7750105112	14128.0824820377	14319.5519467815
"413"	"Protomyctophum choriodon"	"Ni"	8	1.08715613880706	1.09203643741563	1.31471467241955	1.83920000830921	1.9328404189772
"414"	"Protomyctophum choriodon"	"P"	8	14936.9571871294	15176.1473817213	17572.5583806738	19593.6835813766	19779.3457756372
"415"	"Protomyctophum choriodon"	"Se"	8	1.9757745810939	2.0193567236673	2.61853583787996	3.31127603119399	3.39556637134492
"416"	"Protomyctophum choriodon"	"Zn"	8	43.3963346979378	44.329414675892	53.3850379777758	61.5119687071424	62.0335632740328
"417"	"Protomyctophum tenisoni"	"As"	10	1.57383983743209	1.62428341753018	2.09328189763114	2.67031274671842	2.6874426399585
"418"	"Protomyctophum tenisoni"	"Ca"	10	21847.1986245955	22078.1809401919	26470.9018684683	33005.1711927754	33285.5462271974
"419"	"Protomyctophum tenisoni"	"Co"	10	0.10021287705346	0.102024432697137	0.124731337940856	0.158713275565592	0.164282752902156
"420"	"Protomyctophum tenisoni"	"Cu"	10	5.56647148976304	5.7639547249547	8.2203878135613	12.9571183412215	13.3913764510779
"421"	"Protomyctophum tenisoni"	"Fe"	10	52.2372173354219	53.1101405403589	73.907956587031	110.101557788708	117.488080431177
"422"	"Protomyctophum tenisoni"	"K"	10	6032.41697416974	6111.69382284455	7990.80378699189	9556.08068298889	9608.49805478053
"423"	"Protomyctophum tenisoni"	"Mg"	10	2324.23986825722	2341.43380445274	2706.88394939042	2955.64197591953	2956.30441542289
"424"	"Protomyctophum tenisoni"	"Mn"	10	2.11223326914764	2.3255426767933	3.5509323109976	4.79381333075488	5.00103648424544
